"Variable","Lasso_Beta","Ridge_Beta","Enet_Beta"
"s__Duodenibacillus intestinigallinarum",0,-0.00114248068130072,0
"s__Duodenibacillus massiliensis",0,0.00295286317431076,0
"s__Duodenibacillus sp900542805",0,-0.0275353330176564,0
"g__Mesosutterella",0,0.00898747888647839,0
"s__Mesosutterella massiliensis",0,-0.0106274082897821,0
"s__Mesosutterella multiformis",0,-0.0312310011550864,0
"s__Parasutterella excrementihominis",0,-0.00268711754352543,0
"s__Sutterella megalosphaeroides",0,0.00590358636711333,0
"s__Sutterella stercoricanis",0,0.0048354427549618,0
"s__Sutterella wadsworthensis_A_565807",0,-0.00860237144960339,0
"s__Sutterella wadsworthensis_A_565869",0,-0.00808096630357688,0
"s__Turicimonas muris",0,-0.00743365530770466,0
"g__Neisseria_563205",0,-0.0192884396661148,0
"s__Neisseria sp000186165",0,0.00590325652862085,0
"s__Neisseria subflava",0,-0.0424861821033792,0
"g__Citrobacter_A_692098",0,0.00153786301177929,0
"s__Enterobacter_B_713587 kobei_713570",0,-0.00207306335872154,0
"g__Escherichia_710834",0,-0.00055690423644445,0
"s__Escherichia coli",0,0.00592037188904302,0
"s__Escherichia fergusonii",0,0.00594575559929709,0
"s__Escherichia marmotae",0,0.00597351396174416,0
"s__Escherichia ruysiae",0,0.00600107919843175,0
"s__Shigella sonnei",0,0.00602662399853607,0
"s__Hafnia paralvei",0,0.0060490335800953,0
"g__Klebsiella_724518",0,0.000439205011681755,0
"s__Klebsiella pneumoniae_718977",0,0.00303885580021565,0
"s__Klebsiella variicola",0,0.0060896328952061,0
"s__Raoultella planticola",0,0.00609866818631722,0
"s__Kluyvera georgiana",0,0.00610521901899241,0
"s__Kosakonia cowanii",0,0.00610970967090258,0
"s__Morganella morganii_731151",0,0.00611255256874899,0
"s__Pantoea_A_680430 piersonii",0,0.00611412450866447,0
"g__Providencia_A_732258",0,0.00611475288544685,0
"s__Yersinia ruckeri",0,-0.0335859182321965,0
"g__Aggregatibacter_736122",0,0.00611700183941752,0
"s__Aggregatibacter actinomycetemcomitans",0,0.00611691494890514,0
"s__Haemophilus_A sputorum",0,0.00611650278871686,0
"g__Haemophilus_D_735815",0,-0.00313938597604782,0
"s__Haemophilus_D_735815 parainfluenzae",0,0.0401178967764417,0.0226414639677693
"s__Mesocricetibacter intestinalis",0,0.00318101349241935,0
"s__Muribacter muris",0,0.0061078388831567,0
"g__Rodentibacter_A_734545",0,0.00609869225045823,0
"s__Succinivibrio hippei_A",0,0.0148587915206934,0
"s__Succinivibrio sp000431835",0,0.0166480984248236,0
"g__Pseudomonas_E_647464",0,0.0051029658247754,0
"s__Pseudomonas_E_647464 salomonii",0,0.00608772949632231,0
"s__Pseudomonas_E_650326 delhiensis",0,0.006076653050879,0
"s__Pseudomonas_F furukawaii",0,0.00672335230527143,0
"s__Acinetobacter ursingii",0,0.00606692601625801,0
"s__Pseudoxanthomonas_A_615336 taiwanensis",0,0.0844943504867014,0.0396331037041681
"s__Brachyspira pilosicoli",0,0.00603075572971578,0
"s__Pyramidobacter piscolens",0,0.00600479945590545,0
"s__Cloacibacillus evryensis",0,-0.00134517576717498,0
"s__Cloacibacillus porcorum",0,-0.0171855221622579,0
"g__UBA11452",0,-0.00188144392712031,0
"g__UBA1732",0,-0.00902132883783045,0
"g__Victivallis",0,-0.00523413730708716,0
"s__Victivallis lenta",0,-0.0219789953549733,0
"s__Victivallis vadensis",0,0.00599577488540455,0
"s__Merdousia gallistercoris",0,0.00598254454725383,0
"s__Merdousia sp000438015",0,-0.00842320576071091,0
"g__QALA01",0,0.00597126470407538,0
"s__QALA01 sp003343565",0,-0.00812610746599551,0
"s__Akkermansia muciniphila_D_776786",0,0.00383030645204734,0
"s__Akkermansia sp001580195",0,-0.00790710049822519,-0.00039766811195264
